1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,Year
238.0,Poland,0.02,0.72,0.26,1.44,0.02,0.03,0.38,2,0.28,0.05,0.04,0.03,0.02,0.09,1.38,0.06,0.01,0.05,0.01,0.26,0.07,-2.09,1.79,3.75,0.36,0.17,3.35,2.75,2,2.03,1.7,0.41,1,0.03,0.02,0.03,0.37,0.08,0.04,1.18,0.59,1.9,2.79,1459,0.06,0.47,3.16,9.99,3.37,13.79,-0.19,0.44,1,0.04,0.02,0.05,0.28,0.06,-3.95,0.04,0.79,0,0,0,0,987.87,10627.99,3294.68,5918.04,272.23,1874,1,1,1,1,1,0.08,1,1,1,1,1,2.0,2017
245.0,Poland,-0.01,0.53,0.39,2,0.02,0.06,0.89,0.69,0.47,0.03,0.15,0.08,0.02,0.11,1.89,0.04,0.08,0.02,-0.01,0.45,-0.01,0.66,1.7,4.41,0.77,0.04,2.14,1.56,0,0.85,4.17,0.61,0,0.15,0.03,-0.04,1.54,0.03,0.04,1.46,0.39,2.07,2.7,9993.98,-0.01,0.3,3.92,1.28,1.78,3.04,0.27,,,0,0,0,0,0,0,0,0,0,0,0,0,110.95,925.64,1868.09,2638.87,52.18,229.77,1,1,1,1,1,-0.65,1,1,1,,1,2.0,2017
248.0,Slovakia,0.03,0.83,-0.19,0.73,-0.15,0.03,0.2,0.99,0.17,0.05,0.05,0.03,0.05,0.04,1.2,0.06,0.03,0.05,0.03,0.32,0.04,-2.8,-0.39,4.13,0.83,0.32,1.41,1.19,0,1.04,1.95,0.29,0,0.02,0.05,0.11,0.36,0.08,0.08,0.62,0.71,0.34,0.61,-2553,0.18,0.78,3.75,4.15,1.41,2.05,-0.45,,,0,0,0,0,0,,0,0,0,0.13,0.02,0,224.03,1100.37,452.92,707.13,37.07,76.53,1,1,1,1,1,,1,1,1,,,2.0,2017
260.0,Poland,0.16,0.26,0.54,3.3,0.18,0.21,2.79,2.38,0.74,0.21,0.91,0.09,0.09,0.81,3.79,0.73,0.09,0.19,0.07,0.56,0.62,55.66,2.36,3.93,0.01,0.26,9.35,8.3,0,2.38,24.54,0.77,0,1.7,0.08,3.95,3.12,0.19,0.08,2.93,0.23,3.23,3.36,4626.49,0.22,0.04,57.24,7.15,10.18,10.43,0.23,,,0,0,0,0,0,0,0,0,0,0,0,0,4184.74,14510.84,15922.4,16050.54,3081.46,13501.43,1,1,1,1,1,3.46,1,1,1,,1,2.0,2017
274.0,Poland,0.05,0.85,0.16,1.21,0.05,0.12,0.18,5.46,0.15,0.09,0.15,0.02,0.01,0.14,1.18,0.08,0.02,0.07,0.01,0.1,0.06,2.47,2.64,5.13,0.15,0.46,6.94,6.36,0,5.46,8.44,0.22,0,0.13,0.01,0.15,0.77,0.07,0.01,1.11,0.78,2.47,3.64,22051.25,0.33,0.47,16.2,10.98,7.02,88.98,-0.03,,,0,0,0,0,0,0,0,0,0,0.54,0.2,0.04,2647.98,3389.3,5391.51,5768.63,401.57,6547.85,1,1,1,1,1,5.01,1,1,1,,1,2.0,2017
279.0,Poland,-0.02,0.37,0.19,1.65,-0.05,-0.01,1.71,0.37,0.63,-0.01,-0.02,0.01,0.03,0.01,2.71,0.03,-0.02,0.01,-0.06,0.68,-0.03,1.29,0.38,4.41,0.84,0.01,1.21,0.98,0.37,0.37,6.47,0.7,1,0.62,0.03,-0.71,1.55,0.02,0.06,1.33,0.3,1.24,1.38,4988,-0.03,0.11,12.24,1.33,1.24,0.73,0.45,0.59,-0.32,-0.04,-0.1,-0.1,-0.51,-0.12,-5.8,-0.07,-3.85,0,0,0,0,80.77,-7548.48,2437.02,5395.51,50.95,100.31,1,1,1,1,1,-6.1,1,1,1,1,1,2.0,2017
280.0,Poland,0.07,0.63,0.01,1.13,-0.15,0.09,0.59,0.37,0.37,0.11,0.86,0.32,0.34,0.19,1.59,0.14,0.23,0.09,0.19,0.51,0.16,-4.62,0.01,4.5,1.42,0.25,2.8,0.45,0.37,0.38,0.22,0.9,1,0.97,0.24,59.42,1.11,0.12,0.32,0.18,0.1,0.42,1.01,408,0.2,1.43,305.69,26.43,3.67,0.42,0.05,2.03,0.87,0.04,0.1,0.06,0.07,0.35,-1.78,0.31,0.4,0,0.01,0.01,0.04,957.91,4030.47,2906.38,3903.94,353.56,399.46,1,1,1,1,1,2.58,1,1,1,1,1,2.0,2017
289.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2017
293.0,Poland,-0.04,0.49,-0.01,0.98,-0.07,-0.02,1.04,1.27,0.51,-0.03,-0.04,0.01,-0.02,0.02,2.04,-0.07,-0.01,-0.03,-0.03,0.58,-0.02,-3.55,-0.01,3.78,0.35,-0.06,3.13,2.67,1.27,1.28,4.92,0.58,1,0.2,-0.03,-0.62,0.84,-0.01,0,0.84,0.42,0.87,0.99,-40,-0.07,0.14,21.64,4.73,3.03,2.17,-0.05,-0.23,0.17,0.16,0.13,0.33,2.24,0.38,-0.85,0.39,-4.99,0,0,0,0.04,650.1,-18604.89,-59004.88,-10233.45,330.87,564,1,1,1,1,1,2.77,1,1,1,1,1,2.0,2017
298.0,Poland,0.06,0.4,0.5,3.27,0.07,0.08,1.52,1.53,0.6,0.09,0.38,0.07,0.06,0.26,2.52,0.22,0.05,0.09,0.04,0.53,0.21,-14.21,1.83,3.7,0.23,0.15,6.55,3.66,1.93,1.54,1.94,0.78,1.26,0.21,0.06,0.17,1.53,0.11,0.07,1.83,0.22,2.2,2.83,2504,0.11,0.29,3.98,5.21,6.91,5.57,0.08,1.59,0.5,0.04,0.03,0.1,0.23,0.18,1.15,0.06,0.46,0,0,0,0,721.99,5239.22,4003.7,4921.05,435.62,1585.65,1,1,1,1,1,2.38,1,1,1,1,1,2.0,2017
302.0,Poland,-0.1,0.45,0.12,1.34,-0.1,-0.1,1.25,4.25,0.55,-0.1,-0.27,-0.02,-0.02,-0.23,2.25,-0.22,-0.02,-0.1,-0.02,0.66,-0.22,17.25,0.25,3.27,0.1,-0.17,11.97,9.93,0,4.33,4.57,0.63,0,0.12,-0.02,-0.65,0.94,0.01,0,1.11,0.37,1.1,1.25,229.92,-0.17,0.14,28.99,14.03,11.51,8.4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,4517.43,-24739.72,230912.34,-25924.55,2505.26,4951.6,1,1,1,1,1,1.59,1,1,1,,1,2.0,2017
303.0,Poland,0.04,1.02,0.05,1.06,-0.63,0.04,-0.02,6.34,-0.02,0.07,0.04,0.01,0.01,0.04,0.98,0.07,0.01,0.07,0.01,0.61,0.04,-2.36,0.54,4.04,0.16,-3.36,7.33,6.19,0,6.35,3.39,0.14,0,0.02,0.01,0.1,0.62,0.08,0.01,0.89,0.86,-0.21,1.49,548.42,-1.94,-7.98,16.9,12.28,7.38,68.68,-0.05,,,0,0,0,0,0,0,0,0,0,0.01,0,0,-7509,3865.9,1923.41,2236.62,148.08,1605.26,1,1,1,1,1,8.22,1,1,1,,1,2.0,2017
313.0,Poland,0.02,0.35,0.28,1.8,0.02,0.02,1.86,1.09,0.64,0.03,0.05,0.03,0.02,0.08,2.89,0.07,0.01,0.02,0.02,0.62,0.08,-2.47,0.72,3.83,0.31,0.04,3.15,3.15,1.09,1.11,,0.64,1,0.11,0.02,0.05,0.84,0.04,0.03,1.8,0.35,1.69,1.69,1851,0.03,0,3.3,4.3,3.16,2.87,-0.05,-0.16,-0.12,-0.1,-0.09,-0.29,,-0.29,1.7,-0.16,-4.07,0,0,0,0,254.59,10070.49,4471.54,6657.79,163.45,430.7,1,1,1,1,1,8.44,1,1,1,1,1,2.0,2017
316.0,Poland,0.05,0.43,0.32,1.76,0.05,0.06,1.35,2.31,0.57,0.1,0.15,0.03,0.04,0.15,2.35,0.21,0.03,0.09,0.02,0.52,0.12,-2.67,1.25,3.24,0.17,0.15,5.38,5.33,0,2.36,106.05,0.58,0,0.52,0.04,0.15,0.99,0.1,0.04,1.75,0.42,2.24,2.25,561.12,0.09,0.01,7.07,11.81,5.48,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1615.8,14831.09,8994,10565.45,928.02,3613.41,1,1,1,1,1,-0.97,1,1,1,,1,2.0,2017
321.0,Poland,0.08,0.88,0.02,1.02,0.13,0.1,0.2,1.39,0.17,0.11,0.11,0.09,0.08,0.15,1.14,0.12,0.07,0.1,0.06,0.05,0.13,-7.77,0.2,3.43,0.62,0.61,1.48,1.48,1.39,1.4,,0.17,1,0.14,0.08,0.18,0.54,0.14,0.1,1.02,0.88,1.72,1.72,54,0.46,0,3.24,3.97,1.58,13.87,-0.32,-0.5,-0.22,-0.16,-0.11,-0.18,,-0.18,-342.5,-0.18,-1.51,0,0,0,,0,0,0,0,0,0,1,1,1,1,1,,1,1,1,1,1,2.0,2017
324.0,Poland,0.18,0.12,0.88,8.14,0.19,0.2,7.14,0.58,0.88,0.2,1.66,0.35,0.24,1.66,8.14,0.91,0.35,0.11,0.32,0.68,1.5,-122.34,,2.76,-0.63,0.13,3.79,3.79,0.58,0.58,,0.88,1,4.18,0.19,0.52,5.25,0,0,8.14,0.12,,,507,0.21,0,1.63,4.39,4.7,,1.4,-0.5,0,-0.37,-0.64,-3.02,,-3.02,-0.89,-0.37,-3.3,0,0,0,,0,0,,0,0,,1,1,1,1,1,,1,1,1,1,1,2.0,2017
328.0,Poland,0.26,0.29,0.63,3.16,0.28,0.35,2.41,3.42,0.71,0.34,1.21,0.1,0.1,1.21,3.41,1.12,0.1,0.33,0.08,0.43,0.88,19.66,8.43,3.19,0.04,0.47,10.63,10.63,0,3.44,,0.71,0,0.59,0.1,0.48,1.31,0.35,0.1,3.16,0.29,9.43,9.43,982.83,0.37,0,6.31,16.24,11.68,45.66,0.03,,,0,0,0,,0,0,0,0,0,0,0,0.09,3374.21,6725.73,6739.9,7255.63,2385.66,31835.22,1,1,1,1,1,4.16,1,1,1,,1,2.0,2017
333.0,Poland,0.01,0.6,0.33,1.63,0.01,0.12,0.67,1.95,0.4,0.07,0.22,0.06,0.04,0.19,1.67,0.11,0.06,0.07,0.01,0.39,0.02,1.46,2.17,3.39,0.31,0.17,3.66,3.16,0,1.97,9.18,0.48,0,0.02,0.04,0.12,1.43,0.08,0.04,1.41,0.52,2.64,3.17,801.27,0.03,0.2,18.48,2.67,3.75,12.85,0.12,,,0,0,0,0,0,0,0,0,0,0,0,0,626.8,2172.98,3130.29,3666.97,250.61,1653.03,1,1,1,1,1,10.45,1,1,1,,1,2.0,2017
342.0,Poland,0.04,0.73,0.29,1.57,0.05,0.1,0.37,1.91,0.27,0.08,0.2,0.06,0.04,0.16,1.37,0.11,0.05,0.08,0.02,0.22,0.08,3.24,1.54,3.1,0.38,0.29,3.55,2.51,1.91,1.91,1.33,0.48,1,0.21,0.04,0.08,0.55,0.09,0.05,1.11,0.52,1.41,2.54,365,0.16,0.8,3.63,10.8,3.68,10.03,-0.13,-1.09,-0.35,-0.04,-0.02,-0.05,-0.18,-0.08,-3.62,-0.05,-0.5,0,0,0,0,1125.77,2940.36,3273.26,3851.68,301.85,1588.29,1,1,1,1,1,7.31,1,1,1,1,1,2.0,2017
349.0,Poland,-0.05,0.5,0.48,1.97,-0.06,0.04,1,1.54,0.5,-0.01,0.09,0.04,0,0.12,2,-0.01,0.03,-0.01,-0.03,0.56,-0.07,-0.14,18.57,3.69,0.32,-0.01,3.14,3.12,1.54,1.55,70.82,0.51,1,0.05,0,-0.08,0.64,0.01,0.01,1.95,0.49,19.4,19.57,2358,-0.1,0.01,2.35,5.26,3.12,59.83,-0.12,-2.24,0.64,0.02,0.02,0.05,5.24,0.05,-1.33,0.02,-3.38,0,0,0,0,922.09,10638.7,56800,-66705.81,461.76,17889.76,1,1,1,1,1,2.23,1,1,1,1,1,2.0,2017
353.0,Poland,0,0.01,0.03,4.06,0,0,113.69,0,0.99,0,-0.26,,-0.96,-0.25,114.69,-0.46,,0,,0.99,-0.31,-23.83,0.03,3.58,,0,0.48,0.46,0,0,130,0.99,,4.06,,,4.06,0,,3.94,0.01,1.03,1.03,98,0,0,,,0,0,11.98,0.53,0,-0.01,,-0.58,-19.14,-0.6,0.33,-0.15,1.26,0,0,0,0,1084.11,-497234.91,,-266713.55,1074.7,1112.83,,1,1,1,1,2.37,,,1,1,1,2.0,2017
363.0,Poland,0.18,0.29,0.66,3.33,0.19,0.22,2.45,1.75,0.71,0.22,0.79,0.14,0.14,0.82,3.45,0.73,0.13,0.21,0.1,0.52,0.67,203.63,11.71,3.06,0.06,0.3,5.48,5.34,1.75,1.76,102.13,0.72,1,0.72,0.12,0.76,2.51,0.23,0.13,3.25,0.28,12.59,12.71,761,0.25,0.01,7.47,3.46,6.18,31.02,0.28,-2.29,-0.2,-0.08,-0.04,-0.27,-11.22,-0.28,-3.91,-0.08,-0.37,0,0,0,0.04,1957.13,6231.18,6160,6609.44,1389.93,24640,1,1,1,1,1,3.73,1,1,1,1,1,2.0,2017
371.0,Poland,0.09,0.29,0.33,2.13,0.1,0.12,2.39,1.31,0.71,0.11,0.4,0.09,0.09,0.4,3.39,0.37,0.09,0.11,0.07,0.6,0.32,36.38,0.89,3.38,0.23,0.16,4.35,4.35,1.31,1.39,,0.71,1,0.09,0.08,0.63,1.62,0.15,0.11,2.13,0.29,1.89,1.89,800,0.13,0,8.7,2.91,4.44,3.52,0.14,-0.4,0,-0.24,-0.18,-0.8,,-0.8,1.9,-0.38,-2.16,0,0,0,0,355.37,2146.39,1721.28,2278.03,250.6,673.13,1,1,1,1,1,3.08,1,1,1,1,1,2.0,2017
373.0,Poland,0.17,0.43,0.26,1.75,-0.48,0.22,1.34,0.35,0.57,0.22,0.64,0.63,0.07,0.51,2.34,0.06,0.63,0.02,0.49,1.05,0.4,5.56,0.64,3.48,1.23,0.04,0.98,0.78,0,0.36,6.47,0.66,0,1.26,0.07,2.95,1.58,0.04,0.12,1.41,0.34,1.43,1.64,779.84,0.29,0.15,6.06,3.11,1.01,0.87,1.43,,,0,0,0,0,0,0,0,0,0,0,0,0,1637.84,4273.54,23312.33,38205.71,938.77,2346.67,1,1,1,1,1,-22.22,1,1,1,,1,2.0,2017
387.0,Poland,-0.04,2.18,-1.39,0.31,-1.77,0.2,-0.54,0.7,-1.18,0.08,0.1,0.41,0.08,0.13,0.46,0.04,0.28,0.1,-0.05,0.59,0.03,0.8,-3.58,2.96,2.9,-0.08,0.51,0.47,0.7,1.11,3.25,-1,1,0.15,0.14,-1.98,0.3,0.19,0.27,0.28,2,-3.05,-2.58,-1261,0.03,-0.15,37.53,2.44,0.35,1.81,-1.71,0.12,-0.3,-0.31,-0.44,-0.14,-1.7,-0.16,-4.61,-0.51,-3.23,0,0,0,0,-2204.3,13110.58,13859.65,27135.33,2610.16,6732.95,1,1,1,1,1,0.59,1,1,1,1,1,2.0,2017
402.0,Poland,-0.01,0.71,0.21,1.46,-0.3,0.05,0.41,1.5,0.29,0.02,0.11,0.1,0.01,0.21,1.41,0.01,0.03,0.01,0,0.59,0.13,0.3,0.59,2.76,0.47,0.03,3.36,2.12,1.5,1.5,1.44,0.55,1,0.06,0.01,-0.02,0.85,0.11,0.07,0.92,0.45,0.84,1.59,118,-0.02,0.9,5.51,4.28,3.38,4.3,-0.05,-0.05,0.9,0.11,0.07,0.16,0.42,0.25,10.93,0.17,13.99,0,0,0,0,1452.17,8988.58,3999.18,54090.91,424.22,1213.68,1,1,1,1,1,0.22,1,1,1,1,1,2.0,2017
411.0,Poland,0.04,0.42,0.43,2.03,-0.06,0.04,1.4,2.01,0.58,0.06,0.11,0.02,0.03,0.11,2.4,0.13,0.02,0.05,0.02,0.64,0.09,-4.89,2.81,2.68,0.21,0.09,4.7,4.7,2.01,2.01,,0.58,1,0.3,0.03,0.36,1.76,0.07,0.04,2.03,0.42,3.81,3.81,205,0.07,0,18.08,3.28,4.81,13.12,0.16,-0.3,0,-0.13,-0.07,-0.31,,-0.31,-19.92,-0.15,-2.39,0,0,0,,0,0,0,0,0,0,1,1,1,1,1,1.79,1,1,1,1,1,2.0,2017
412.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2017
413.0,Hungary,-1.07,0.94,-0.23,0.75,-1.78,-1.07,0.07,0.28,0.06,0.07,-1.15,-3.85,-0.06,-1.15,1.07,0.05,-3.85,0.05,-3.86,1.84,-1.15,-0.04,-0.78,2.8,3.37,0.79,0.24,0.24,0,0.28,,0.06,0,0,0.18,,0.75,0,0,0.75,0.94,0.22,0.22,-145,-16.77,0,,0.39,0.3,0.94,-0.17,,,0,0,0,,0,,0,0,0,0,0,0,219552.72,-13101.16,,277108.72,14042.58,47510.74,1,1,1,1,1,,,1,1,,,2.0,2017
414.0,Poland,0.03,0.35,0.71,3.53,0.03,0.06,1.84,0.52,0.65,0.05,0.21,0.15,0.09,0.22,2.84,0.13,0.11,0.05,0.05,0.62,0.12,3.36,49.83,2.63,0.67,0.07,1.72,1.37,0.52,0.53,0.52,0.72,1,0.03,0.09,0.03,0.14,0.06,0.12,2.8,0.28,45.77,50.94,299,0.04,0.11,0.55,17,1.87,36.83,-0.54,-0.53,-0.35,-0.05,-0.1,-0.14,-0.68,-0.18,352.17,-0.05,-1.09,0,0,0,0,682.71,7455.27,6944.44,9674.92,442.98,31250,1,1,1,1,1,69.44,1,1,1,1,1,2.0,2017
424.0,Poland,0.09,0.11,0.89,9.3,0.07,0.37,8.3,0.01,0.89,0.23,3.44,68.04,0.91,3.44,9.3,1.28,68.04,0.14,15.97,0.83,0.81,0.97,,4.61,19.74,0.15,0.08,0.08,0.01,0.15,,0.89,1,9.23,25.21,41.03,9.28,0,0,9.3,0.11,,,36246,0.1,0,2.57,0.95,0.05,,-3.97,-1,0,-0.09,-15.96,-0.81,,-0.81,-4465.59,-0.09,-0.63,0,0,0,0,94.58,227.98,,615.35,84.41,,1,1,1,1,1,50.82,1,1,1,1,1,2.0,2017
431.0,Poland,-0.03,0.04,0.11,3.5,-0.25,-0.06,21.33,0.1,0.96,-0.06,-1.24,0.28,-0.42,0.63,22.33,-2.08,-0.54,-0.09,-0.27,1.21,1.26,,0.13,2.8,0.05,-0.1,4.95,4.95,0.1,0.13,,0.96,1.01,1.54,-0.91,-0.59,2.46,-0.01,-0.09,3.5,0.04,1.13,1.13,70,-0.03,0,2.21,2.46,2.29,0.12,0.65,0.82,-2.51,-0.03,-0.33,-0.75,,-0.75,-0.95,-0.21,0.36,0,0,0,0,376.76,-6486.02,-37500,-3867.97,359.92,426.94,1,1,1,1,1,-6.76,1,1,1,1,1,2.0,2017
433.0,Poland,-0.17,0.42,0.09,1.22,-1.91,-0.19,1.4,0.1,0.58,0.06,-0.46,-1.02,-3.44,-0.26,2.4,-0.48,-1.83,-0.2,-1.66,2.5,-0.21,0.79,0.19,3.49,3.31,-0.34,0.74,0.74,0.1,0.11,318,0.58,1,0.18,-1.9,,1.22,-0.11,-1.09,1.22,0.42,1.19,1.19,292,-0.3,0,,0.24,0.25,0.21,0.43,-0.51,0.25,0.34,3.24,0.81,211.84,0.82,9.91,0.67,-1.71,0,0,0,0,348.53,-1060.32,-1787.39,-1023.66,203.16,413.91,1,1,1,1,1,2.98,,1,1,1,1,2.0,2017
436.0,Poland,0.09,0.54,-0.34,0.28,-0.67,0.09,0.87,0.02,0.46,0.09,0.18,5.21,0.87,0.16,1.86,0.16,5.21,0.09,5.21,1.14,0.16,,-0.39,2.92,32.21,0.19,0.21,0.19,0.02,0.19,1.07,0.53,0.97,0.01,5.21,1.43,0.15,0,0,0.25,0.47,0.54,0.61,-282,0.19,0.15,0.27,0.25,0.04,0.02,-3.99,-3644,0,0,0,0,0,0,0,0,0,0,0,0,0,928.1,4969.05,,4969.05,430.8,496.77,1,1,1,1,1,-3.01,1,1,1,1,1,2.0,2017
437.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2017
440.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2017
445.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2017
446.0,Poland,-0.44,1.8,-0.81,0.55,-11.4,-0.25,-0.44,5.69,-0.79,-0.34,-0.14,-0.04,-0.06,-0.12,0.56,-0.21,-0.04,-0.38,-0.08,10.61,-0.23,-3.86,-45,2.04,0.31,0.48,3.37,3.37,5.69,5.67,,-0.79,1,0.07,-0.07,-1.02,0.31,-0.34,-0.06,0.55,1.8,-43.93,-43.93,-90,0.56,0,13.13,13.4,3.17,315,-0.21,-2.2,0.16,0.2,0.04,0.11,,0.11,4.36,0.2,-0.53,0,0,0,0,-857.71,-2758.05,-1982.89,-1804.36,680.67,37675,1,1,1,1,1,3.4,1,1,1,1,1,2.0,2017
448.0,Slovakia,0.01,0,0.64,958.5,-2,0.01,1486.45,0,1,0.01,12.07,,-1.41,12.07,1487.28,-1.46,,0,,3,9.54,3.46,1.81,3.47,,0,1.46,1.46,0,0,,1,,549.5,,,958.5,0,,958.5,0,2.81,2.81,1915,0.01,0,,0,0,0,-79.36,,,0,,0,,0,,0,0,0,0,0,0,32.51,4005.47,,-33213.73,32.49,91.35,,1,1,1,1,,,1,1,,,2.0,2017
2.0,Hungary,0.07,0.51,0.04,1.15,0.32,0.08,0.94,0.92,0.49,0.1,0.29,0.09,0.09,0.16,1.94,0.15,0.09,0.08,0.08,0.17,0.14,-5.15,0.06,7.21,0.51,0.16,3.07,1.65,0,0.93,0.9,0.72,0,0.31,0.09,0.68,0.77,0.15,0.16,0.62,0.28,0.71,1.06,658136.93,0.15,0.49,8.93,7.23,3.33,1.35,-0.07,,,0,0,0,0,0,,0,0,0,0.02,0.02,0.19,1197.75,7136.34,3879.55,7363.32,581.87,851.54,1,1,1,1,1,3.38,1,1,1,,,3.0,2017
5.0,Poland,0.04,0.48,0.06,1.39,0.38,0.06,1.09,0.55,0.52,0.06,0.39,0.11,0.07,0.13,2.09,0.07,0.11,0.03,0.07,0.14,0.09,,0.08,6.99,0.84,0.07,3.19,1.07,0,0.55,0.28,0.84,0,0.28,0.06,0.31,0.56,0.08,0.14,0.47,0.16,0.67,1.08,617010.89,0.08,0.61,4.11,12.32,3.44,0.71,-0.15,,,0,0,0,0,0,0,0,0,0,0.03,0.06,0,1250.41,10498.24,8357.15,18870.57,651.74,838.72,1,1,1,1,1,4.38,1,1,1,,1,3.0,2017
6.0,Poland,0.07,0.49,0.12,1.41,0.4,0.13,1.02,1.05,0.51,0.12,0.43,0.16,0.1,0.33,2.02,0.2,0.12,0.1,0.07,0.11,0.22,9.52,0.2,6.78,0.38,0.19,3.28,1.94,0.17,1.06,1.21,0.71,0.17,0.4,0.09,0.43,0.83,0.13,0.13,0.83,0.29,0.86,1.2,722373,0.14,0.4,6.26,8.32,3.6,1.79,-0.06,0.93,0.47,0.08,0.07,0.16,0.39,0.27,1.51,0.19,0.81,0,0.03,0.04,0.02,995.5,3973.94,3766.63,5193.68,503.72,855.75,1,1,1,1,1,3.95,1,1,1,,1,3.0,2017
9.0,Poland,0.04,0.37,0.15,1.88,0.33,0.05,1.87,0.75,0.68,0.05,0.33,0.07,0.07,0.15,2.73,0.13,0.07,0.05,0.05,0.35,0.1,8.66,0.21,6.53,0.36,0.07,4.27,1.95,0,0.76,1.14,0.88,0,0.8,0.06,0.45,1.37,0.09,0.12,0.86,0.17,1,1.28,494241.23,0.06,0.29,8.83,7.96,4.53,1.1,0.09,,,0,0,0,0,0,0,0,0,0,0.03,0.03,0.01,859.55,10729.59,6312.28,12544.85,588.1,855.41,1,1,1,1,1,4.51,1,1,1,,1,3.0,2017
13.0,Poland,0.03,0.78,-0.01,0.99,0.08,0.05,0.29,2.37,0.22,0.04,0.06,0.02,0.02,0.07,1.29,0.05,0.02,0.04,0.01,0.14,0.05,10.25,-0.03,5.92,0.32,0.17,3.05,3.01,0.23,2.37,37.96,0.23,0.1,0.03,0.02,0.08,0.53,0.05,0.02,0.98,0.77,0.92,0.97,-6380,0.13,0.05,6.7,6.16,3.1,9.78,-0.16,5.22,1.83,0.01,0,0.01,0.54,0.01,-0.46,0.01,0.15,0.01,0.44,0.43,0.02,1852.09,8882.95,8471.94,10760.06,414.8,1712.31,1,1,1,,1,1.13,1,1,1,,,3.0,2017
17.0,Poland,0.19,0.45,0.12,1.57,0.36,0.26,1.21,0.68,0.55,0.25,1.23,0.38,0.42,0.57,2.21,0.53,0.38,0.24,0.29,0.19,0.43,24.75,0.18,6.54,0.53,0.43,2.66,1.24,0,0.8,1.18,0.79,0,0.48,0.35,4.69,1.37,0.3,0.44,0.73,0.21,0.82,1.18,412547.03,0.35,0.44,16.38,3.62,3.23,1.01,0.14,,,0,0,0,0,0,0,0,0,0.01,0.02,0.16,0,1695.98,3610.9,3092.42,3910.75,928.85,1383.31,1,1,0,0,0,0,0,0,0,0,0,3.0,2017
18.0,Hungary,0.01,0.13,,,0.79,0.02,6.86,0.55,0.87,0.05,0.16,0.03,0.05,0.14,7.86,0.2,0.03,0.03,0.02,0.08,0.1,-0.89,,6.47,0.05,0.03,4.92,4.13,0,0.55,,0.89,0,,0.05,0.11,,,,,0.11,1.46,1.49,,0.01,0.02,4.96,3.39,5.16,0.92,,,,0,0,0,0,0,,,0,0,0.01,0.01,0.01,1903.29,96344.82,,64665.6,1661.04,2769.51,1,1,1,1,1,2.51,1,1,1,,1,3.0,2017
20.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.7,1,1,1,1,1,3.0,2017
23.0,Poland,0.13,0.92,-0.18,0.7,-0.01,0.17,0.09,1.12,0.08,0.17,0.28,0.16,0.17,0.19,1.09,0.18,0.16,0.17,0.12,0.09,0.14,27.03,-0.32,5.72,0.82,2.06,1.54,1.03,0,1.12,1.26,0.38,0,0.01,0.15,2.51,0.62,0.24,0.22,0.47,0.62,0.14,0.68,-96937.93,1.59,3.73,21.66,2.96,1.81,1.97,-0.25,,,0,0,0,0,0,0,0,0,0.01,0.06,0.9,0.06,32428.64,15190.31,10880.63,15757.42,2629.27,4640.82,1,1,1,1,1,4.52,1,1,1,,1,3.0,2017
